nodes_total,edges_total,n_components,largest_cc_frac,in_lcc,present_sites,diameter,avg_shortest_path,avg_cluster_coeff,aarnet_nodes,aarnet_edges,aarnet_n_components,aarnet_largest_cc_frac,aarnet_in_lcc,aarnet_present_sites,aarnet_diameter,aarnet_avg_shortest_path,aarnet_avg_cluster_coeff,abb_nodes,abb_edges,abb_n_components,abb_largest_cc_frac,abb_in_lcc,abb_present_sites,abb_diameter,abb_avg_shortest_path,abb_avg_cluster_coeff,optus_nodes,optus_edges,optus_n_components,optus_largest_cc_frac,optus_in_lcc,optus_present_sites,optus_diameter,optus_avg_shortest_path,optus_avg_cluster_coeff,superloop_nodes,superloop_edges,superloop_n_components,superloop_largest_cc_frac,superloop_in_lcc,superloop_present_sites,superloop_diameter,superloop_avg_shortest_path,superloop_avg_cluster_coeff,telstra_nodes,telstra_edges,telstra_n_components,telstra_largest_cc_frac,telstra_in_lcc,telstra_present_sites,telstra_diameter,telstra_avg_shortest_path,telstra_avg_cluster_coeff,vocus_nodes,vocus_edges,vocus_n_components,vocus_largest_cc_frac,vocus_in_lcc,vocus_present_sites,vocus_diameter,vocus_avg_shortest_path,vocus_avg_cluster_coeff,scenario,srg_id_1,srg_id_2,edges_removed,edges_removed_1,edges_removed_2
67,167,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6359113523292628,0.21293532338308457,11,22,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.1212121212121212,9,20,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.8611111111111112,0.6407407407407407,12,22,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",6.0,2.787878787878788,0.19444444444444445,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.7857142857142858,0.475,8,20,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,24,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.1818181818181817,0.36666666666666664,double removal,ROK_LRE_TER_1,SYD_MEL_TER_1,4.0,3.0,1.0
67,167,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6259611035730437,0.23084577114427862,11,22,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.1212121212121212,9,20,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.8611111111111112,0.6407407407407407,12,23,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.606060606060606,0.3055555555555555,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.7857142857142858,0.475,8,20,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,23,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.1818181818181817,0.36666666666666664,double removal,ROK_LRE_TER_1,SYD_MEL_SUB_2,4.0,3.0,1.0
67,166,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6313885119855267,0.2228855721393035,11,22,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.1212121212121212,9,19,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.8611111111111112,0.6407407407407407,12,23,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.606060606060606,0.3055555555555555,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.7857142857142858,0.475,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",4.0,1.8928571428571428,0.125,11,24,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.1818181818181817,0.36666666666666664,double removal,ROK_LRE_TER_1,SYD_MEL_SUB_1,5.0,3.0,2.0
67,167,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6259611035730437,0.23084577114427862,11,21,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.1212121212121212,9,20,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.8611111111111112,0.6407407407407407,12,23,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.606060606060606,0.3055555555555555,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.7857142857142858,0.475,8,20,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,24,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.1818181818181817,0.36666666666666664,double removal,ROK_LRE_TER_1,SYD_CBR_TER_3,4.0,3.0,1.0
67,159,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6580732700135683,0.17810945273631842,11,21,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.1212121212121212,9,18,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.8611111111111112,0.6407407407407407,12,22,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.696969696969697,0.19444444444444445,8,17,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.8928571428571428,0.3333333333333333,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,22,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.2363636363636363,0.23636363636363636,double removal,ROK_LRE_TER_1,SYD_CBR_TER_2,12.0,3.0,9.0
67,166,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6259611035730437,0.23084577114427862,11,22,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.1212121212121212,9,19,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.8611111111111112,0.6407407407407407,12,23,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.606060606060606,0.3055555555555555,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.7857142857142858,0.475,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,24,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.1818181818181817,0.36666666666666664,double removal,ROK_LRE_TER_1,SYD_CBR_TER_1,5.0,3.0,2.0
67,164,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6259611035730437,0.23084577114427862,11,21,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.1212121212121212,9,19,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.8611111111111112,0.6407407407407407,12,23,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.606060606060606,0.3055555555555555,8,18,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.7857142857142858,0.475,8,20,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,23,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.1818181818181817,0.36666666666666664,double removal,ROK_LRE_TER_1,SYD_BNE_TER_3,7.0,3.0,4.0
67,162,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6259611035730437,0.23084577114427862,11,21,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.1212121212121212,9,19,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.8611111111111112,0.6407407407407407,12,22,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.606060606060606,0.3055555555555555,8,18,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.7857142857142858,0.475,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,23,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.1818181818181817,0.36666666666666664,double removal,ROK_LRE_TER_1,SYD_BNE_TER_2,9.0,3.0,6.0
67,161,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6259611035730437,0.23084577114427862,11,21,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.1212121212121212,9,19,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.8611111111111112,0.6407407407407407,12,22,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.606060606060606,0.3055555555555555,8,17,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.7857142857142858,0.475,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,23,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.1818181818181817,0.36666666666666664,double removal,ROK_LRE_TER_1,SYD_BNE_TER_1,10.0,3.0,7.0
67,167,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6259611035730437,0.23084577114427862,11,22,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.1212121212121212,9,20,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.8611111111111112,0.6407407407407407,12,23,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.606060606060606,0.3055555555555555,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.7857142857142858,0.475,8,20,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,23,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.1818181818181817,0.36666666666666664,double removal,ROK_LRE_TER_1,SYD_BNE_SUB_3,4.0,3.0,1.0
67,165,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6381727725011306,0.21641791044776118,11,22,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.3636363636363638,0.1212121212121212,9,19,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.9166666666666667,0.5592592592592592,12,23,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.606060606060606,0.3055555555555555,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,8,18,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.8571428571428572,0.375,11,24,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.1818181818181817,0.36666666666666664,double removal,SYD_ADL_TER_1,TSV_HGD_TER_1,6.0,3.0,3.0
67,163,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.710990502035278,0.2736318407960199,11,22,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.28787878787878785,9,18,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",4.0,2.111111111111111,0.6518518518518518,12,22,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",6.0,2.878787878787879,0.3194444444444445,8,18,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.8571428571428572,0.3958333333333333,8,18,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.8571428571428572,0.3958333333333333,11,25,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.090909090909091,0.5181818181818182,double removal,SYD_ADL_TER_1,SYD_PER_SUB_1,8.0,3.0,5.0
67,167,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6069651741293534,0.26119402985074625,11,23,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.309090909090909,0.2727272727272727,9,19,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.9166666666666667,0.5592592592592592,12,23,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.606060606060606,0.3055555555555555,8,18,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,25,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.090909090909091,0.5181818181818182,double removal,SYD_ADL_TER_1,SYD_MEL_TER_3,4.0,3.0,1.0
67,163,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.6142017186793307,0.2532338308457711,11,22,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.418181818181818,0.1515151515151515,9,18,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.9166666666666667,0.5592592592592592,12,23,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",5.0,2.606060606060606,0.3055555555555555,8,17,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,24,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.090909090909091,0.5181818181818182,double removal,SYD_ADL_TER_1,SYD_MEL_TER_2,8.0,3.0,5.0
67,167,1,1.0,13,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1', 'ISA_1']",8.0,3.616915422885572,0.24328358208955225,11,23,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'TSV_1', 'ROK_1', 'ISA_1']",5.0,2.309090909090909,0.2727272727272727,9,19,1,1.0,9,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1']",3.0,1.9166666666666667,0.5592592592592592,12,22,1,1.0,12,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'LST_1', 'PHE_1', 'TSV_1', 'ROK_1']",6.0,2.787878787878788,0.19444444444444445,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,8,19,1,1.0,8,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1']",3.0,1.75,0.29166666666666663,11,25,1,1.0,11,"['ADL_1', 'BNE_1', 'CBR_1', 'DRW_1', 'HBA_1', 'MEL_1', 'PER_1', 'SYD_1', 'PHE_1', 'TSV_1', 'ISA_1']",4.0,2.090909090909091,0.5181818181818182,double removal,SYD_ADL_TER_1,SYD_MEL_TER_1,4.0,3.0,1.0
